id,time,likes,comments,reposts,views,text,ctr,url,year,month,day,tags
208445,1548390360,546,24,38,35943,"Эмпатические высказывания, позитивные экстерналии и другие инструменты человека, желающего взаимности.

https://knife.media/how-to-like/",1.52,https://knife.media/how-to-like/,2019,2019-01,2019-01-25,"['люди', 'общение']"
208387,1548355628,53,5,1,23850,"Халява, ловись: где бесплатно покататься на коньках, лыжах и сноуборде, поучаствовать в турнире по FIFA 19 и выиграть полет на вертолете. 

https://knife.media/student-day/",0.22,https://knife.media/student-day/,2019,2019-01,2019-01-24,"['события', 'москва', 'россия']"
208351,1548350024,357,23,34,40195,"ИИ проигрывает человеку в Dota 2, так как плох в командной работе — и еще десяток причин, почему алгоритмы не могут вытеснить человека. 

https://knife.media/ai-needs-humans/",0.89,https://knife.media/ai-needs-humans/,2019,2019-01,2019-01-24,"['технологии', 'будущее', 'общество']"
208301,1548345523,711,101,72,46872,"Зигмунд Фрейд не придумал бессознательное, не излечивал неврозы и ничего не доказал. Из чего состоит фрейдистский миф и почему не уходит в прошлое?

https://knife.media/anti-freud/",1.52,https://knife.media/anti-freud/,2019,2019-01,2019-01-24,"['люди', 'история', 'психология']"
208239,1548341848,270,32,7,27430,"В Россию возвращается препарат, который может спасти жизнь при передозировке. 

https://knife.media/naloxon/",0.98,https://knife.media/naloxon/,2019,2019-01,2019-01-24,"['здоровье', 'наркотики', 'общество', 'россия']"
208181,1548338430,390,68,24,30352,"На сайте департамента уголовного правосудия Техаса публикуются последние слова заключенных: они обвинялись в убийствах, насилии и кражах.

 https://knife.media/last-words/",1.28,https://knife.media/last-words/,2019,2019-01,2019-01-24,"['сайт', 'смерть']"
208132,1548334682,225,72,25,33215,"За принятие закона проголосовали 336 депутатов, против — 43. 

https://knife.media/new-law/",0.68,https://knife.media/new-law/,2019,2019-01,2019-01-24,"['россия', 'законы']"
208120,1548331999,496,14,42,41183,"Где ходить и что есть в Кирове — городе, где раньше жили динозавры, Дэвид Боуи отравился пирожком, а теперь гуляет Вятский модник и дух реки.

https://knife.media/kirov-guide/",1.2,https://knife.media/kirov-guide/,2019,2019-01,2019-01-24,"['Неизвестная Россия', 'гиды', 'города', 'путешествия', 'россия']"
208105,1548327391,349,16,1,24253,"По итогам 2018 года наш журнал стал самым читаемым среди развлекательных медиа. Ура! 

https://knife.media/knife-mediator-awards/",1.44,https://knife.media/knife-mediator-awards/,2019,2019-01,2019-01-24,"['журналистика', 'интернет']"
208084,1548321904,819,5,65,39759,"Определите свой уровень харизмы и узнайте, как его повышают. Если уж бубнящему Джобсу с конфузящимся Гитлером помогло, вам точно поможет 

https://knife.media/charisma/",2.06,https://knife.media/charisma/,2019,2019-01,2019-01-24,"['наука', 'поведение', 'психология']"
208065,1548318724,108,14,3,22631,"Хотите получить модную профессию — например, стать кавистом? Будьте готовы получать зарплату вином. 

https://knife.media/weird-jobs/",0.48,https://knife.media/weird-jobs/,2019,2019-01,2019-01-24,"['рейтинг', 'общество', 'работа', 'россия']"
208012,1548314156,337,94,15,37082,"Насколько обоснованы страшилки про геморрой из-за пенетрации и что будет, если регулярно заливать сперму в зад живому кролику — выясняет Ася Казанцева.

https://knife.media/anal/",0.91,https://knife.media/anal/,2019,2019-01,2019-01-24,"['наука', 'женщины', 'мужчины', 'секс']"
207988,1548269353,448,9,24,40343,"Не болейте! А если заболели, пользуйтесь нашей инструкцией.

https://knife.media/cold-treatments/",1.11,https://knife.media/cold-treatments/,2019,2019-01,2019-01-23,"['здоровье', 'медицина', 'находка']"
207967,1548264857,79,17,3,25801,"Алгоритм фактчекинга хотят протестировать во время предвыборных кампаний в США.

 https://knife.media/real-time-fact-checks/",0.31,https://knife.media/real-time-fact-checks/,2019,2019-01,2019-01-23,"['сша', 'журналистика']"
207957,1548259555,316,11,18,33321,"В России 66 замороженных тел уже ждут чудесного воскрешения! Предлагаем нашим читателям пять модных способов продлить жизнь до бесконечности.

https://knife.media/the-science-of-immortality/",0.95,https://knife.media/the-science-of-immortality/,2019,2019-01,2019-01-23,"['наука', 'будущее', 'смерть', 'технологии']"
207940,1548255194,140,8,4,26168,"Цель — дойти до конца, не попавшись на удочку аферистов. Чтобы вычислить лжецов по переписке, обращайте внимание на адреса, имена файлов и другие сведения. 

https://knife.media/phishing-quiz/",0.54,https://knife.media/phishing-quiz/,2019,2019-01,2019-01-23,"['интернет', 'безопасность', 'находка', 'тесты']"
207915,1548249101,530,27,55,46329,"Почему побуждение «развивать деревенских» в корне ошибочно? Рассказываем, как устроена сельская жизнь и чем живут переехавшие в село горожане.

https://knife.media/russian-village/",1.14,https://knife.media/russian-village/,2019,2019-01,2019-01-23,"['россия', 'мнения', 'общество', 'привычки']"
207911,1548247584,252,8,9,27711,"Эта анатомическая структура раньше не была описана ни в одном учебнике! 
 
https://knife.media/new-blood-vessel/",0.91,https://knife.media/new-blood-vessel/,2019,2019-01,2019-01-23,"['медицина', 'люди', 'наука']"
207874,1548241695,562,21,33,39092,"Эти события 2018 года заставили нас усомниться в действительности происходящего. Напрягитесь и вы! 
 
https://knife.media/weird-2018/",1.44,https://knife.media/weird-2018/,2019,2019-01,2019-01-23,"['мир', 'общество', 'события']"
207837,1548231000,233,4,8,27815,"Этот эффект предсказал советский физик Лев Ландау около 70 лет назад, но считалось, что наблюдать его практически невозможно. 

https://knife.media/landau-theory/",0.84,https://knife.media/landau-theory/,2019,2019-01,2019-01-23,"['физика', 'исследование']"
207813,1548227400,426,22,18,39050,"Читатель рассказывает о своем опыте обследования в отечественной психбольнице и находит в нем положительные моменты.

https://knife.media/shutter-island/",1.09,https://knife.media/shutter-island/,2019,2019-01,2019-01-23,['личный опыт']
207799,1548223801,694,39,66,59508,"Филипп Дик придумал божество-бота, а экс-инженер Google основал первую церковь искусственного интеллекта. Макаронный монстр — out, всевидящий компьютер — in! 

https://knife.media/bot-god/",1.17,https://knife.media/bot-god/,2019,2019-01,2019-01-23,"['будущее', 'религия', 'технологии']"
207796,1548220200,612,9,52,42529,"Как люди завещали отдать себя на мыло, что происходило на красных похоронах, зачем под покойников клали мешочек с ногтями и в чем смысл нелепых, на первый взгляд, свадебных и похоронных обрядов.

https://knife.media/funeral/",1.44,https://knife.media/funeral/,2019,2019-01,2019-01-23,"['интервью', 'общество', 'ритуалы', 'россия', 'смерть', 'СССР']"
207761,1548182315,407,11,26,40687,"Отличный шанс попасть на все постоянные и временные выставки! 

https://knife.media/free-museums/",1.0,https://knife.media/free-museums/,2019,2019-01,2019-01-22,"['москва', 'искусство', 'россия']"
207744,1548179464,225,9,2,29905,"Хирурги спасли онкобольного, восстановив две трети языка из ткани предплечья. Операция длилась шесть часов. 

https://knife.media/tongue-cancer/",0.75,https://knife.media/tongue-cancer/,2019,2019-01,2019-01-22,"['медицина', 'здоровье', 'россия']"
207725,1548175376,315,30,18,33931,"На ютубе живут не только обзорщики кино, косметики и феминизма, но и художники. Театр абсурда и критика общества и пародии на самих себя — смотрим!

https://knife.media/vlogger-art/",0.93,https://knife.media/vlogger-art/,2019,2019-01,2019-01-22,"['люди', 'видео', 'искусство']"
207705,1548171153,205,0,20,28486,"Коротко — о состоянии космических технологий: Индия выходит в космос, частные компании выигрывают у государств, а колонизировать нужно не Марс, а Луну.

https://knife.media/space-summary/",0.72,https://knife.media/space-summary/,2019,2019-01,2019-01-22,"['космос', 'будущее', 'интервью', 'мир']"
207682,1548167584,195,17,7,31617,"Какой процент россиян считает, что интересы государства важнее прав человека? Сколько в России ученых и есть ли в российской науке гендерное равенство?

 https://knife.media/russians-quiz/",0.62,https://knife.media/russians-quiz/,2019,2019-01,2019-01-22,"['россия', 'находка', 'общество', 'статистика', 'тесты']"
207639,1548160413,281,22,34,31475,"Знаете, зачем Ивану Грозному нужно было кабаре и для чего КГБ создал Ленинградский рок-клуб? Музыка — политический инструмент!

https://knife.media/censorship-in-art/",0.89,https://knife.media/censorship-in-art/,2019,2019-01,2019-01-22,"['цензура', 'история', 'музыка', 'политика']"
207619,1548156492,79,0,6,20714,"Алгоритм обучали с помощью изображений древних византийских фресок. 

https://knife.media/ai-archaeologist/",0.38,https://knife.media/ai-archaeologist/,2019,2019-01,2019-01-22,"['нейросети', 'история']"
207568,1548152401,277,116,5,33314,"Самые бюджетные и близкие варианты для заключения однополого брака для россиян — Дания и Португалия. 

https://knife.media/gay-marriage-trip/",0.83,https://knife.media/gay-marriage-trip/,2019,2019-01,2019-01-22,"['ЛГБТ', 'мир', 'находка', 'общество', 'россия']"
207546,1548140760,383,16,19,31288,"Леонид Сквирский ест стекло, лежит в американской больнице с зэками и психами и в целом увлекательно проводит время. 

https://knife.media/bellevue-blues/",1.22,https://knife.media/bellevue-blues/,2019,2019-01,2019-01-22,"['благотворительность', 'личный опыт', 'медицина', 'сша']"
207538,1548137160,413,4,32,39842,"Когда имидж убивает творчество: как музыканты теряют себя в попытке остаться узнаваемыми.

https://knife.media/musicians-and-stereotypes/",1.04,https://knife.media/musicians-and-stereotypes/,2019,2019-01,2019-01-22,"['алкоголь', 'музыка']"
207525,1548133560,1093,26,88,58313,"Читатели «Ножа» — исключительно милые люди, но даже им полезно научиться распознавать мудизм и объяснять его носителю, что с ним не так.

https://knife.media/jerk/",1.87,https://knife.media/jerk/,2019,2019-01,2019-01-22,"['люди', 'общество', 'поведение']"
207504,1548095022,317,8,33,37678,"Кроме проблемы безработицы критиков технологий беспокоят растущая в цифровом мире власть хакеров, культ информации и дегуманизация. Страшно?

https://knife.media/neoluddism/",0.84,https://knife.media/neoluddism/,2019,2019-01,2019-01-21,"['технологии', 'будущее', 'общество', 'соцсети']"
207500,1548091479,143,0,18,26380,"Отчего в музее не шумят, почему можно перепутать огнетушитель с искусством и зачем критики капитализма делают такие дорогие выставки.

https://knife.media/the-story-of-gallery/",0.54,https://knife.media/the-story-of-gallery/,2019,2019-01,2019-01-21,"['музей', 'история']"
207486,1548085315,1001,0,118,52555,"Как создать и монетизировать игру с нуля, полюбить классику и разобраться во Французской революции — десятки аудиолекций преподавателей Вышки выложили в открытый доступ. 

https://knife.media/open-course/",1.9,https://knife.media/open-course/,2019,2019-01,2019-01-21,"['находка', 'игры', 'образование']"
207459,1548073847,310,9,10,28747,"Где найти дьявола, как заключить с ним сделку и зачем чертяка побивает супругу. Учимся бояться темноты заново у средневековой церкви.

https://knife.media/speak-of-the-devil/",1.08,https://knife.media/speak-of-the-devil/,2019,2019-01,2019-01-21,"['история', 'религия']"
207447,1548070365,75,4,2,22701,"На этой неделе будет много интересных дискуссий: про дружбу и одиночество, трэш-попсу, современное мистическое мышление, фотофейки и поэтов-самоубийц. Успейте зарегистрироваться! 

https://knife.media/jan-events-2/",0.33,https://knife.media/jan-events-2/,2019,2019-01,2019-01-21,"['события', 'москва', 'россия']"
207433,1548067556,119,14,5,23039,"Ресурс состоит из трех основных разделов: «Молись с папой», «Молись каждый день», «Молись в сети».

 https://knife.media/click-to-pray/",0.52,https://knife.media/click-to-pray/,2019,2019-01,2019-01-21,"['приложение', 'находка', 'религия', 'соцсети']"
207386,1548055804,176,34,4,26430,"Корреспондент «Ножа» вступает в неравный бой с секс-преступниками и побеждает благодаря инженерной смекалке.

https://knife.media/honey-trap/",0.67,https://knife.media/honey-trap/,2019,2019-01,2019-01-21,"['интернет', 'истории', 'личный опыт', 'секс']"
207378,1548052202,949,15,53,48794,"Как прокачать память и перестать всё забывать — советуют психологи и забывчивый литературный критик.

https://knife.media/why-we-forget/",1.94,https://knife.media/why-we-forget/,2019,2019-01,2019-01-21,"['мозг', 'психология', 'саморазвитие']"
207363,1548046200,360,9,20,28629,"Скоро с депрессией можно будет бороться с помощью мозговых имплантов. Плюсы и минусы этой разработки — в сегодняшнем лонгриде

https://knife.media/search-for-a-new-normal/",1.26,https://knife.media/search-for-a-new-normal/,2019,2019-01,2019-01-21,"['мозг', 'наука']"
207302,1548009166,349,26,21,35291,"Для выживания мужчинам и женщинам больше не нужна семья. Причина, по которой люди продолжают создавать семьи, — чувство близости.

https://knife.media/modern-family/",0.99,https://knife.media/modern-family/,2019,2019-01,2019-01-20,"['общество', 'отношения', 'россия', 'сша']"
207301,1548008940,370,5,23,36381,"Репортаж из вселенной Гая Ричи золотого периода.

https://knife.media/londons-pubs/",1.02,https://knife.media/londons-pubs/,2019,2019-01,2019-01-20,"['великобритания', 'фотография']"
207243,1547999705,351,11,25,34971,"Список для самопроверки на адекватность.

https://knife.media/rationality-checklist/",1.0,https://knife.media/rationality-checklist/,2019,2019-01,2019-01-20,"['поведение', 'привычки', 'психология', 'саморазвитие']"
207206,1547995147,87,4,4,24906,"Устройство непрерывно обновляет сведения о pH-среде, частоте потоотделения, уровнях хлоридов, глюкозы и молочной кислоты. 

https://knife.media/sweat-check/",0.35,https://knife.media/sweat-check/,2019,2019-01,2019-01-20,"['сша', 'здоровье', 'изобретения', 'медицина']"
207195,1547990940,238,13,17,29256,"Мы вылечим ваше родовое проклятие молитвой. Русская психиатрия, бессмысленная и беспощадная.

https://knife.media/club/psychiatric-hell/",0.81,https://knife.media/club/psychiatric-hell/,2019,2019-01,2019-01-20,"['личный опыт', 'психология']"
207174,1547987655,428,86,38,39934,"Твой социальный рейтинг снижается — не можешь делать нужные покупки, тебе доступны услуги только самого низкого качества. Друзья удаляют тебя: связь с тобой портит их рейтинг. Триллер? Реальность!

https://knife.media/social-ranking/",1.07,https://knife.media/social-ranking/,2019,2019-01,2019-01-20,"['общество', 'технологии']"
207126,1547983817,645,47,47,44155,"Будущее за безусловным доходом и очень коротким рабочим днем. Почему работать больше не значит работать лучше? А вот почему.

https://knife.media/utopia-for-realists/",1.46,https://knife.media/utopia-for-realists/,2019,2019-01,2019-01-20,"['будущее', 'работа']"
207110,1547981960,119,31,3,23013,"Женщинам в Саудовской Аравии дали еще больше свободы. 

https://knife.media/saudi-childbirth/",0.52,https://knife.media/saudi-childbirth/,2019,2019-01,2019-01-20,"['мир', 'женщины']"
207097,1547967616,137,11,8,26342,"Рукописи, автографы, аудио- и видеозаписи, редкие фото «Гражданской обороны» — мечта коллекционера. 

https://knife.media/letov-archive/",0.52,https://knife.media/letov-archive/,2019,2019-01,2019-01-20,"['музыка', 'россия']"
207061,1547907821,159,9,4,31108,"За какими театральными тенденциями прошлого года будет интересно следить в этом, рассказывает Ольга Тараканова.

https://knife.media/theatre-2018/",0.51,https://knife.media/theatre-2018/,2019,2019-01,2019-01-19,"['театр', 'россия', 'тренд']"
207041,1547903542,325,32,6,34742,"Завод создаст десятки новых рабочих мест. 

https://knife.media/plastic-in-russia/",0.94,https://knife.media/plastic-in-russia/,2019,2019-01,2019-01-19,"['россия', 'экология']"
207030,1547898775,412,12,40,39645,"Как проверить на спичках, не Антихрист ли вы? На что похожа русская пьяная магическая дуэль, как нейтрализовать ведьмака с помощью половой тряпки и зачем плевать в котят? «Нож» знает всё о темной стороне силы!

https://knife.media/witchcraft/",1.04,https://knife.media/witchcraft/,2019,2019-01,2019-01-19,"['интервью', 'люди', 'общество', 'религия', 'россия']"
207028,1547895234,34,0,0,21595,"Театральный марафон будет продолжаться весь год: эстафету будут передавать 85 регионов России, а конечной точкой станет Калининград. 

https://knife.media/theatre-marathon/",0.16,https://knife.media/theatre-marathon/,2019,2019-01,2019-01-19,"['театр', 'культура', 'россия', 'события']"
206981,1547872920,577,43,48,45466,"Панпсихизм допускает, что любая система может обладать сознанием — будь то горная цепь, ложка или планета Земля.

https://knife.media/panpsychism/",1.27,https://knife.media/panpsychism/,2019,2019-01,2019-01-19,"['мозг', 'наука', 'философия']"
206968,1547839191,96,4,4,25881,"Вне закона могут оказаться мемы, обзоры фильмов, селфи с трибун. Разбираемся, есть ли повод для паники. 

https://knife.media/copyright-directive/",0.37,https://knife.media/copyright-directive/,2019,2019-01,2019-01-18,"['общество', 'законы', 'интернет', 'мир', 'соцсети', 'цензура']"
206943,1547833320,66,4,2,23777,"Cоцсеть запускает проект в регионах: представители ВК будут также консультировать местных авторов и поддерживать интересные проекты.

https://knife.media/vk-regions/",0.28,https://knife.media/vk-regions/,2019,2019-01,2019-01-18,"['соцсети', 'города', 'россия']"
206907,1547829302,58,12,4,22624,"Многие не в курсе, что могут сами регулировать рекламу в своей ленте. 

https://knife.media/facebook-ads/",0.26,https://knife.media/facebook-ads/,2019,2019-01,2019-01-18,"['соцсети', 'общество', 'технологии']"
206902,1547827070,238,0,11,28919,"Полететь в Бангкок за 3К, пожить в Самом Невыносимом Хостеле В Мире, найти альтернативу банальным туристическим местам и поработать фотомоделью. С «Ножом» вы можете всё!

https://knife.media/bangkok-guide/",0.82,https://knife.media/bangkok-guide/,2019,2019-01,2019-01-18,"['нищегид', 'гиды', 'города', 'мир', 'путешествия']"
206791,1547811440,277,97,21,33990,"Ежегодно вакцины спасают жизни двух-трех миллионов человек и могут уберечь еще полтора миллиона, если будут доступны повсеместно.

https://knife.media/vaccine-hesitancy/",0.81,https://knife.media/vaccine-hesitancy/,2019,2019-01,2019-01-18,"['здоровье', 'медицина', 'мир', 'общество']"
206663,1547803860,658,73,40,42453,"Наш автор принимает димедрол и паксил (исключительно по назначению), борется с психосоматическими синдромами и переживает медикаментозный подъем либидо

https://knife.media/antidepressants-effects/",1.55,https://knife.media/antidepressants-effects/,2019,2019-01,2019-01-18,"['депрессия', 'личный опыт']"
206567,1547793060,498,74,21,283149,"Британские врачи советуют беременным совсем другое, чем российские. Читательницам на заметку.

https://knife.media/pregnancy-in-england/",0.18,https://knife.media/pregnancy-in-england/,2019,2019-01,2019-01-18,"['великобритания', 'здоровье', 'медицина', 'мир']"
206523,1547789460,755,31,67,52096,"«Крепко зажмурься и загадай желание» — что с нами делают мотивирующие книги и к чему может привести наивный оптимизм.

https://knife.media/optimistic-illusions/",1.45,https://knife.media/optimistic-illusions/,2019,2019-01,2019-01-18,"['поведение', 'психология']"
206437,1547754185,818,23,116,60968,"Пока вы читаете нашу инструкцию по медитации, предупреждаем: бездумное использование медитативных практик без подготовки может быть вредно! 

https://knife.media/the-harm-of-meditation/",1.34,https://knife.media/the-harm-of-meditation/,2019,2019-01,2019-01-17,"['психология', 'здоровье', 'саморазвитие']"
206416,1547749522,1116,27,112,157122,"Слышали о медитации, но не знаете, как медитировать? Практикующий с десятилетним стажем подробно отвечает на частые вопросы новичков.

https://knife.media/how-to-meditate/",0.71,https://knife.media/how-to-meditate/,2019,2019-01,2019-01-17,"['саморазвитие', 'психология']"
206392,1547745476,141,4,2,24892,"Выставку уже посетили 600 000 зрителей по всему миру — весной работы британских художников привезут в Москву. Не пропустите! 

https://knife.media/london-school/",0.57,https://knife.media/london-school/,2019,2019-01,2019-01-17,"['россия', 'искусство', 'москва', 'музей', 'события']"
206380,1547743320,133,21,2,24609,"За тайную съемку женщин под одеждой нарушителям грозит до двух лет за решеткой. 
 
https://knife.media/upskirting-law/",0.54,https://knife.media/upskirting-law/,2019,2019-01,2019-01-17,"['общество', 'великобритания', 'женщины', 'законы']"
206371,1547738828,150,2,3,21236,"Главным образом достижение должно помочь в лечении диабета.

 https://knife.media/mini-blood-vessel/",0.71,https://knife.media/mini-blood-vessel/,2019,2019-01,2019-01-17,"['наука', 'люди', 'медицина']"
206342,1547729798,1007,23,87,49275,"Как выводят из предсуицидальных состояний, чем опасна категоричность мышления и что делать, если близкий заговорил о смерти — рассказывает психолог.

https://knife.media/suicide-anatomy/",2.04,https://knife.media/suicide-anatomy/,2019,2019-01,2019-01-17,"['интервью', 'психология', 'смерть']"
206280,1547712840,334,25,9,32272,"Система распознает даже 2-миллиметровые очаги образований. 

https://knife.media/doctor-aizimov/",1.03,https://knife.media/doctor-aizimov/,2019,2019-01,2019-01-17,"['медицина', 'нейросети', 'россия']"
206255,1547708641,536,32,29,39175,"Вечеринки — для унылых старперов. Новое поколение выбирает Netflix.

https://knife.media/no-party/",1.37,https://knife.media/no-party/,2019,2019-01,2019-01-17,"['поколения', 'сша']"
206241,1547705040,542,17,53,47722,"Как мы будем общаться в будущем и какой язык стоит начать учить уже сегодня.

https://knife.media/future-of-languages/",1.14,https://knife.media/future-of-languages/,2019,2019-01,2019-01-17,"['будущее', 'языки']"
206149,1547666040,147,19,10,28581,"Для Сибири это не очень хорошие новости. 

https://knife.media/magnetic-field/",0.51,https://knife.media/magnetic-field/,2019,2019-01,2019-01-16,"['мир', 'наука', 'россия']"
206132,1547662260,259,21,19,29979,"«Справедливость» было главным словом 2018 года, а мы всё еще не знаем, что это. Собрали девять вариантов: а у вас какая справедливость? 
 
https://knife.media/what-is-justice/",0.86,https://knife.media/what-is-justice/,2019,2019-01,2019-01-16,"['философия', 'общество', 'поведение']"
206112,1547658780,505,9,23,44381,"Какие факторы сильнее влияют на наше настроение и что мы можем сделать, чтобы помочь организму быть бодрее и веселее. 
 
https://knife.media/what-makes-you-feel/",1.14,https://knife.media/what-makes-you-feel/,2019,2019-01,2019-01-16,"['психология', 'алкоголь', 'еда', 'поведение', 'саморазвитие']"
206092,1547655512,143,16,3,23646,"За тайную съемку женщин под одеждой нарушителям грозит до двух лет за решеткой. 

https://knife.media/upskirting-law/",0.6,https://knife.media/upskirting-law/,2019,2019-01,2019-01-16,"['общество', 'великобритания', 'женщины', 'законы']"
206056,1547649900,1289,40,159,73830,"Откуда взялась идея работы над собой, что не так с идеей «позитивного мышления» и есть ли хоть что-то конструктивное в идее саморазвития?

https://knife.media/evolve-or-die/",1.75,https://knife.media/evolve-or-die/,2019,2019-01,2019-01-16,"['саморазвитие', 'бизнес', 'психология']"
206037,1547646189,319,28,19,29014,"Хорошие новости: 21 января в Москве откроется первый пункт бесплатной стерилизации беспородных животных. 
 
https://knife.media/moscow-pets/",1.1,https://knife.media/moscow-pets/,2019,2019-01,2019-01-16,"['москва', 'животные', 'общество', 'россия']"
205903,1547634987,547,50,33,49639,"«Социальные сети заставляют людей тратить деньги, которых у них нет». 

https://knife.media/no-buy/",1.1,https://knife.media/no-buy/,2019,2019-01,2019-01-16,"['мир', 'мода', 'тренд', 'экология']"
205845,1547629954,117,152,4,27772,"Сотрудники старше 45 лет чаще говорят о сексуальных домогательствах на работе, чем их более молодые коллеги.

https://knife.media/russian-harassment/",0.42,https://knife.media/russian-harassment/,2019,2019-01,2019-01-16,"['общество', 'работа', 'россия', 'статистика']"
205776,1547577820,1415,39,91,83095,"Вы не знали, а ведь Чебурашка, Дядя Степа и Мойдодыр — герои антисоветских произведений, обманувшие цензуру. 
 
https://knife.media/allegories-in-the-ussr/",1.7,https://knife.media/allegories-in-the-ussr/,2019,2019-01,2019-01-15,"['кино', 'видео', 'общество', 'СССР']"
205742,1547571315,288,35,39,40412,"Экологический активизм сегодня — за снижение потребления. Но что делать с тем, что наша экономика разваливается, как только замедляется ее рост? 
 
https://knife.media/environmental-anti-capitalism/",0.71,https://knife.media/environmental-anti-capitalism/,2019,2019-01,2019-01-15,"['экономика', 'будущее', 'экология']"
205714,1547565664,491,10,33,45547,"На Луне проросло семечко хлопка. Если в условиях лунной гравитации можно культивировать и другие растения, то в перспективе участники долгосрочных миссий смогут выращивать себе еду. 
 
https://knife.media/moon-plant/",1.08,https://knife.media/moon-plant/,2019,2019-01,2019-01-15,"['космос', 'биология', 'наука']"
205689,1547560860,168,29,9,26568,"В Мурманской области заработала крафтовая почта. 

https://knife.media/beer-post/",0.63,https://knife.media/beer-post/,2019,2019-01,2019-01-15,"['россия', 'алкоголь', 'общество']"
205682,1547557260,237,6,14,29058,"Гонка за идеями вступила в новую фазу: из-за интернета и новых технологий мир может изменить отношение к подделкам и копиям, приняв позицию китайцев.

https://knife.media/the-art-of-copies/",0.82,https://knife.media/the-art-of-copies/,2019,2019-01,2019-01-15,"['искусство', 'китай']"
205660,1547553894,434,37,22,36530,"На Луне проросло семечко хлопка. Если в условиях лунной гравитации можно культивировать и другие растения, то в перспективе участники долгосрочных миссий смогут выращивать себе еду. 

https://knife.media/moon-plant/",1.19,https://knife.media/moon-plant/,2019,2019-01,2019-01-15,"['космос', 'биология', 'наука']"
205629,1547543185,319,35,26,37045,"Музей угона, уникальный зоопарк и толпы студентов: что делать в городе с самым большим количеством торговых площадей в России. 
 
https://knife.media/barnaul-guide/",0.86,https://knife.media/barnaul-guide/,2019,2019-01,2019-01-15,"['Неизвестная Россия', 'гиды', 'города', 'путешествия', 'россия']"
205592,1547526798,276,31,4,42313,"Быстрые углеводы — быстрая жизнь. Дональд Трамп устроил для спортсменов прием с бургерами и пиццей в Белом доме. И сам за них заплатил. Смотрим и бежим в ближайший фастфуд! 

https://knife.media/fast-food-house/",0.65,https://knife.media/fast-food-house/,2019,2019-01,2019-01-15,"['еда', 'спорт', 'сша']"
205430,1547500336,201,170,7,38495,"Полунин написал в инстаграме, что полнота — это «некрасиво», а ее причина — лень. Также он высказался о гендерных ролях.

 https://knife.media/polunin-paris/",0.52,https://knife.media/polunin-paris/,2019,2019-01,2019-01-14,"['люди', 'культура', 'мир', 'россия']"
205400,1547490084,627,36,28,52440,"Робби Уильямс завел привычку врубать рядом со своим домом в Лондоне музыку Black Sabbath, Pink Floyd и Deep Purple. Всё бы ничего, но его сосед — бывший гитарист Led Zeppelin Джимми Пейдж. 
 
https://knife.media/williams-page/",1.2,https://knife.media/williams-page/,2019,2019-01,2019-01-14,"['истории', 'великобритания', 'люди', 'музыка']"
205392,1547485078,88,8,7,25787,"Композитор прорывной оперы рассказала «Ножу» о победе новой искренности в музыке, Боге, родительстве и о том, как преодолевать «кризис слушателя». 
 
https://knife.media/opera-composer-interview/",0.34,https://knife.media/opera-composer-interview/,2019,2019-01,2019-01-14,"['интервью', 'люди', 'музыка', 'профессия']"
205378,1547481521,383,17,45,38373,"Почему музон «качает»? Ищем причины воздействия музыки на организм в древней философии, мистических учениях ХХ века и науке. 
 
https://knife.media/power-of-music/",1.0,https://knife.media/power-of-music/,2019,2019-01,2019-01-14,"['музыка', 'история', 'поведение']"
205369,1547478200,47,1,0,19742,"В первой январской подборке «Ножа» — четыре вдохновляющих события: лекции и воркшопы, фестиваль ледовой скульптуры и даже балет. 
 
https://knife.media/jan-events/",0.24,https://knife.media/jan-events/,2019,2019-01,2019-01-14,"['события', 'россия']"
205348,1547471445,300,22,18,37074,"Хорошо ли вы понимаете устройство мира? Проверьте, что вы помните из биологии, физики, химии и других областей — в онлайн-тесте и на одной из площадок «Открытой лабораторной». 
 
https://knife.media/laba-quiz/",0.81,https://knife.media/laba-quiz/,2019,2019-01,2019-01-14,"['наука', 'находка', 'россия', 'события', 'тесты']"
205276,1547444401,237,33,7,38994,"Первую отсрочку молодые люди используют еще в школе, вторую — когда учатся в вузе по программе бакалавриата, третью — в магистратуре. 

https://knife.media/master-army/",0.61,https://knife.media/master-army/,2019,2019-01,2019-01-14,"['россия', 'законы', 'образование', 'общество']"
205191,1547405312,246,16,3,36900,"Впервые за 12 лет российские биатлонисты победили в обеих эстафетах!

https://knife.media/biathlon-winners/",0.67,https://knife.media/biathlon-winners/,2019,2019-01,2019-01-13,"['спорт', 'россия']"
205093,1547398703,358,137,14,44326,"Краткий гид для девушек: как понять, что c парнем не будет здоровых отношений. 

https://knife.media/toxic-relationship/",0.81,https://knife.media/toxic-relationship/,2019,2019-01,2019-01-13,"['отношения', 'находка']"
205079,1547381814,293,11,17,41955,"Любовь влияет на ваше здоровье. И не только психическое. 

https://knife.media/love-changes/",0.7,https://knife.media/love-changes/,2019,2019-01,2019-01-13,"['любовь', 'здоровье', 'исследование', 'отношения']"
205073,1547376077,115,5,10,30979,"Приложение испытали на сотне добровольцев, которым вводили инъекции под контролем врачей.

https://knife.media/second-chances/",0.37,https://knife.media/second-chances/,2019,2019-01,2019-01-13,"['приложение', 'медицина', 'наука', 'общество']"
